ChemblID,smiles,docking score
CHEMBL1689217,CC1=CC(=O)C=CC11CCC2C3CCC(C=C)C3(C)CCC12,-4.371
CHEMBL153013,CCCn1nc(C(C)C)c(C(O)=O)c1Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1,-4.368
CHEMBL2131116,CC(CO)N1CC(C)C(CN(C)C(=O)CN(C)C)Oc2ncc(Br)cc2C1=O,-4.353
CHEMBL1489625,CCCNc1nc2N(C)C(=O)NC(=O)c2n1CCC(C)C,-4.352
CHEMBL1835534,Cc1cccc(n1)-c1nn(cc1-c1ccc2ncnn2c1)C(=S)Nc1ccccc1F,-4.342
CHEMBL1314344,Cc1ccc(NC(=O)c2ccc(NC(=O)CCS(=O)(=O)c3cccs3)cc2)cc1F,-4.335
CHEMBL2358416,CCCNC(=O)C1(C)CCCN(Cc2cccc(c2)C(F)(F)F)C1,-4.333
CHEMBL249413,COc1ccc(cc1)C1CCN(CC2CCC(C2)NC(=O)C=Cc2cc(Cl)cc(Cl)c2)CC1,-4.33
CHEMBL3276306,CCc1nn(C)c2NC(=O)CN=C(c12)c1ccccc1Cl,-4.327
CHEMBL1207218,OCc1c(cc2c(I)cc3OCOc3c2c1-c1ccc2OCOc2c1)C(O)=O,-4.324
CHEMBL2220951,CCCCCCCCOC(=O)C(N)CC,-4.307
CHEMBL297074,CCCCCn1nnc(n1)N(C(=O)Nc1c(OC)cc(OC)cc1OC)c1ccccc1,-4.287
CHEMBL333463,CN1CCc2c(C1)c(cc1NC(=O)C(O)=Nc21)N(=O)=O,-4.285
CHEMBL1644441,CCn1nnc2c1C(=O)c1ccccc1C2=O,-4.278
CHEMBL2170059,Cc1cc(OCCN2CCOCC2)nn1-c1cccc(Cl)c1,-4.277
CHEMBL1439090,CCN1CCN(CC1)C(C(C)NC(=O)c1ccccc1)c1cccs1,-4.27
CHEMBL1521375,COc1ccc(NC(=O)Cn2nnc(C(=O)NCc3cccs3)c2N)cc1,-4.267
CHEMBL3670763,Cc1nc(c(CN2CCC3(CN(C(=O)O3)c3ccc(cc3)C(O)=O)CC2)s1)-c1ccccc1,-4.265
CHEMBL136135,CC=C(C)C(=O)NC1=CCC2(C)C3CCC4(C)C(CCC4C3CCC2C1=O)C(C)N(C)C,-4.263
CHEMBL109228,CCCS(=O)(=O)NC1=CC=C(C)N(CC(=O)NCC2CCc3nc(N)sc3C2)C1=O,-4.26
CHEMBL403293,CC(C)S(=O)(=O)NC1CCCN(C1)S(=O)(=O)c1ccc(F)cc1,-4.241
CHEMBL40314,CNCCN1C(=O)c2ccc(OC)c3cc4ccccc4c(C1=O)c23,-4.241
CHEMBL1181174,CN1c2ccc(F)cc2-c2[n+](C)c3ccc(F)cc3c3cc(C)cc1c23,-4.24
CHEMBL3234130,Cc1nn(-c2ccccc2)c2nc(-c3ccccc3)c(nc12)C(=O)NN1C(=O)CSC11CCCCC1,-4.235
CHEMBL204523,CCOC(=O)C(C)=C1CCC2(CC1)OCC(OO2)C(=C)c1ccc(Cl)cc1,-4.235
CHEMBL3469108,Cc1nn(C)c(C)c1C1COCCN1c1ncnc2sccc12,-4.229
CHEMBL3489511,CN(CC(O)CN1C=Nc2sccc2C1=O)Cc1ccccc1,-4.216
CHEMBL1618776,CCCC1=[N+](CC)CCn2c(C)ccc12,-4.207
CHEMBL2140232,CC1=C(CC(CC(=O)NC2CCCC2)C(=O)N1Cc1ccccc1)C(=O)N1CCOCC1,-4.206
CHEMBL188414,CC(C)C(NC(=O)C(NC(=O)c1ccccc1)=Cc1ccccc1F)C(O)=O,-4.202
CHEMBL2288368,CON=C(C#N)C(=O)NC(=O)OC(C)(C)C(=O)OC,-4.202
CHEMBL1371833,CCCCc1nc2cc(ccc2o1)C(=O)NCCc1cnn(C)c1,-4.192
CHEMBL1386631,Cc1ccc(cc1)C(=O)Nc1c(sc(SCC#N)c1-c1ccccc1)C#N,-4.181
CHEMBL2022266,COC(=O)C1(C)CC(O)C(O)C2(C)C3CCC4CC3(C(O)CC12)C(=O)C4=C,-4.16
CHEMBL3692549,Cc1cc(no1)C(C)(O)C#Cc1ccc2C3CC(C3)n3c(nc(C(N)=O)c3C(F)(F)F)-c2c1,-4.159
CHEMBL578333,CN1c2nc(NC3CCCCC3)n(CC(O)COc3ccccc3C)c2C(=O)NC1=O,-4.159
CHEMBL1584618,Brc1ccc(cc1)S(=O)(=O)Cc1ccc(o1)C(=O)N1CCOCC1,-4.154
CHEMBL3462480,Fc1ccc(cc1F)C(=O)N1CCCCC1c1nc[nH]n1,-4.153
CHEMBL533664,O=C(C=Cc1cn(nc1-c1ccccc1)-c1ccccc1)N1CCN(CC1)c1ccncc1,-4.151
CHEMBL256649,Oc1ccc(cc1NC(=O)OCc1ccccc1)-c1ccccc1,-4.149
CHEMBL2414848,Oc1cccc(c1)C1NC(=S)N2CCCCN12,-4.125
CHEMBL1742189,CS(=O)(=O)OC1CN2CCC1CC2,-4.124
CHEMBL2228234,CNC(=O)C(=NOC)c1ccccc1CON=C(C)C1=Cc2ccc(F)cc2C1,-4.12
CHEMBL267573,CC(C)c1cccc(C(C)C)c1N1CNC(Cc2ccccc2)C1=O,-4.113
CHEMBL251990,CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1,-4.11
CHEMBL1600889,CC(Oc1ccc2C(=CC(=O)Oc2c1)c1ccccc1)C(=O)NCCCn1ccnc1,-4.098
CHEMBL3140315,Cn1cc[n+](CCC(C)(C)C)c1C=NO,-4.091
CHEMBL1392330,CN1c2sc3COC(C)(C)Cc3c2C(=O)N(C1=O)c1ccc(Cl)cc1,-4.076
CHEMBL307271,Cc1ccccc1C(=O)Nc1ccc(cc1)C(=O)N1Cc2ccccc2Cc2ccccc12,-4.066
CHEMBL3475769,CN(CCCc1cnn(C)c1)C(=O)Nc1cnn(C)c1C,-4.066
CHEMBL3556410,O=C1CC2(CCN(Cc3ccco3)C2)CN1c1ccc2OCOc2c1,-4.053
CHEMBL581855,CCN1CCN(CC1)c1cc(C)c(C#N)c2nc3ccccc3n12,-4.052
CHEMBL1894464,COC(=O)c1ccccc1NC(=O)c1cnn2c(cc(nc12)C1CC1)C(F)F,-4.046
CHEMBL584962,Nc1ccc2c(COc3ccc(Cl)c(Oc4cc(Cl)cc(c4)C#N)c3)noc2n1,-4.043
CHEMBL1894599,CCCCNc1nc2c(nnn2c2ccsc12)S(=O)(=O)c1ccc(Br)cc1,-4.042
CHEMBL1377817,Clc1ccccc1CS(=O)(=O)NCCc1ccccc1,-4.036
CHEMBL1974022,ClCN1N=CC(Sc2ncccn2)=C(Sc2ncccn2)C1=O,-4.035
CHEMBL1824083,CC(c1ccc2OC(C)(C)C=Cc2c1)n1cnc2ncccc12,-4.018
CHEMBL91717,CC(C)(C)C1CSC(C)(SC1)c1ccc(I)cc1,-4.006
CHEMBL1182190,COc1cc2CC[N+](C)(C)C(CC(C)C)c2cc1OC,-4.005
CHEMBL1446228,COc1ccc(cc1)C(=O)Nc1cc(ccc1OC)S(=O)(=O)N1CCCCC1,-3.977
CHEMBL1356424,COCCN1C(c2c(n[nH]c2C1=O)-c1cc(C)ccc1O)c1ccc(cc1)C(C)C,-3.977
CHEMBL1516810,COc1ccc(cc1OC)C1N(C(=O)C(O)=C1C(=O)c1ccco1)c1nnc(C)s1,-3.972
CHEMBL1172059,CCCN1CCC2(CC1)OC(Cc1c2cnn1-c1ccccc1)OC,-3.971
CHEMBL2323009,CCC(C)N1C(Nc2ccccc2C1=O)c1ccc(C)s1,-3.97
CHEMBL2143392,COc1ccc(cc1)C1N=C(Nc2nc3ccccc3o2)NC2=C1C(=O)CC(C)(C)C2,-3.97
CHEMBL159344,COC(=O)c1ccccc1OC(C)(C)C1OCC(CC=CCCC(O)=O)C(O1)c1cccnc1,-3.957
CHEMBL3664750,Cn1c2CC3CCC(N3)c2c2cc(ccc12)S(=O)(=O)n1ccc2c(F)cccc12,-3.946
CHEMBL3360212,COc1cccc(Nc2nccnc2NS(=O)(=O)c2cccc(c2)N(=O)=O)c1,-3.933
CHEMBL598023,CCCCCCCCCCCCN1C(=O)c2cccc3c(NCCCCCCCC)ccc(C1=O)c23,-3.92
CHEMBL1550855,Cc1cc(C)nc(n1)N(CN1C(=O)c2ccccc2C1=O)C#N,-3.907
CHEMBL1903279,CN(C)c1ccc(C=Cc2cc[n+](C)c3ccc4ccccc4c23)cc1,-3.907
CHEMBL3582131,CC12CC(O)C3=C(C1CCC2=O)C(=O)c1occ2C(O)CCC3(C)c12,-3.898
CHEMBL3275341,COC(=O)c1ccc(OCCCCCCCCCCCCCCCO)cc1,-3.889
CHEMBL3449192,CS(=O)(=O)c1cn[nH]c1C1CCCCN1C(=O)c1ccsc1,-3.873
CHEMBL1389239,CCCC1=CC(=O)N=C(N1)SCC(=O)c1ccc(cc1)S(=O)(=O)N1CCCC1,-3.872
CHEMBL463065,CC12CCC3C(CCC4CC(O)CCC34C)C1(O)CC(O)C2C1=COC(=O)C=C1,-3.868
CHEMBL1254732,CN1C(=O)C(=Cc2cnnc(-c3ccc(F)cc3C)c12)c1cc(ncc1C)C(=O)NC1CC1,-3.868
CHEMBL2139023,CC(C)Cc1nc2nc(C)cc(C)n2c1NC1CCCCC1,-3.864
CHEMBL2064843,Cc1ccc2CCC(=NNc3nc(cs3)-c3ccccc3)c2c1,-3.851
CHEMBL1586588,Cn1cnnc1SCc1nc(N)nc(Nc2ccccc2)n1,-3.828
CHEMBL2296484,Cc1ccc(cc1)C(CC(=O)C1=Cc2ccccc2OC1=O)Nc1ccc(cc1)C(O)=O,-3.818
CHEMBL1516625,COc1ccc(NC(=O)CN2CCN(CC(=O)Nc3ccc4OCOc4c3)CC2)cc1,-3.81
CHEMBL1575033,N#CC(Sc1nc2ccccc2s1)=Cc1ccco1,-3.808
CHEMBL550285,CCOC(=O)c1csc(NN=Cc2ccco2)n1,-3.808
CHEMBL30245,CCCCN(CCCC)c1cccc2c(cccc12)S(=O)(=O)Nc1onc(C)c1C,-3.803
CHEMBL1352759,CCC(=O)N1CCCc2cc(ccc12)S(=O)(=O)N1CCN(CC1)C1CCCCC1,-3.795
CHEMBL2354943,CC1(C)OC(=O)C2(Cc3ccc(Cl)cc3N3CCCC23)C(=O)O1,-3.789
CHEMBL3621252,COc1ccc(cc1S(=O)(=O)NC1CCCC1)-c1cccc(NC(C)=O)c1,-3.773
CHEMBL2354953,CN1C2CCC(CC(=O)NCC3CC3)OC2COc2ccc(NC(=O)NC3CCCC3)cc2C1=O,-3.771
CHEMBL582362,CC(C)Oc1cccc(c1)-c1ccc(s1)C(=O)NC1CCN(Cc2ccc(NC(C)=O)cc2)CC1,-3.76
CHEMBL3306594,CN1C=C(C(N)=NC1=[NH2+])c1ccc(NC(=O)c2ccc(Nc3cc[n+](C)c4ccccc34)cc2)cc1,-3.752
CHEMBL1626811,CCCSc1ccc2n(C)c(c[n+]2c1)-c1ccc(C=NNC(=N)N2CCCC2)cc1,-3.744
CHEMBL584119,C(Oc1ccc(cc1)-c1cnc2c(cnn2c1-c1ccccc1)-c1nnn[nH]1)c1ccccc1,-3.729
CHEMBL152931,COc1ccc(cc1N1CCN(C)CC1)C1=CC(=O)c2cc(-c3cnco3)c(OC)cc2N1,-3.719
CHEMBL2237034,Cc1ccc(C2=NN(C(=O)CC2)c2ccc(cc2)S(=O)(=O)NC(=O)NCc2ccccc2)c(C)c1,-3.714
CHEMBL3490723,CCc1ccsc1C(=O)N1CCCN(Cc2cnn(CC)c2)CC1,-3.709
CHEMBL1462807,Brc1ccc(cc1)C(=O)NC(=Cc1cccc(c1)N(=O)=O)C(=O)N1CCOCC1,-3.698
CHEMBL3605062,NS(=O)(=O)c1ccc(cc1)N1C(=O)C(Cl)=C(Nc2ccc(cc2)N(=O)=O)C1=O,-3.697
CHEMBL3581636,CCC(=C(c1ccc(C=CC(O)=O)cc1)c1ccc2NC(=O)Sc2c1)c1ccccc1,-3.682
CHEMBL198099,COC(=O)CN1C(=O)C2(CCN(CC3CCCCC3)CC2)c2ccccc12,-3.68
CHEMBL1766222,Cc1cc(C)cc(c1)S(=O)(=O)c1c([nH]c2ccc(Br)cc12)C(=O)NCc1ccccc1,-3.679
CHEMBL3192237,CN=C1SC(CC(=O)Nc2ccc(F)cc2F)C(=O)N1N=C(C)c1cccc(OCC(O)=O)c1,-3.648
CHEMBL1879299,Clc1ccc(CNC(=O)CCNC(=O)C2CCN(CC2)S(=O)(=O)c2ccccc2)c(Cl)c1,-3.63
CHEMBL2358307,Cc1cccc(C)c1-n1nnnc1C1(C)CCC(=O)N1C1CC1,-3.624
CHEMBL3476065,COC(=O)c1cc(NC(=O)NCC2CCS(=O)(=O)C2)ccc1Cl,-3.619
CHEMBL3680288,CC(NC(=O)C(C)C#N)c1ccc(cc1)C1CN(C1)c1ccc(OCC2CC2)cc1,-3.618
CHEMBL2011332,Cc1ccc(cn1)-c1cnc(Nc2cc(ccn2)N2CCN(CC2)S(C)(=O)=O)s1,-3.615
CHEMBL2377598,COC(=O)n1cc(CC#N)c2ccc(O)cc12,-3.604
CHEMBL350482,FC(F)Oc1ccc(cc1OC1CCCC1)C1(CN2C=CNC2=O)CC1,-3.604
CHEMBL1543850,COc1ccc2C(=O)C3=C(Oc2c1)N=C(C(C)C)N(CCc1ccccc1)C3=O,-3.592
CHEMBL178732,CCC(=O)N1CCC(N(CC1)S(=O)(=O)c1ccc(OCC#CC)cc1)C(=O)NO,-3.583
CHEMBL1917605,CC(C)CN(C)S(=O)(=O)c1ccc(C)c(c1)C#Cc1cc(Cl)ccc1OCC(O)=O,-3.579
CHEMBL1417229,CC(=O)c1cccc(NC(=O)c2sc(nc2C)-n2nc(C)c(Cc3ccc4OCOc4c3)c2C)c1,-3.57
CHEMBL606673,CCCCN1CCC23C4Oc5c2c(CC1C3(O)Cc1c4[nH]c2ccccc12)ccc5O,-3.565
CHEMBL1951009,C=CCOCC1Cc2c(C3CC=CC(=O)N13)n(Cc1ccccc1)c1ccccc21,-3.562
CHEMBL3409688,CCOC(=O)C1=C(C)NC2=C(C1c1ccc(O)c(OC)c1)C(=O)CC(C)(C)C2,-3.554
CHEMBL1617108,Clc1cccc2C(Cc3ccccc3Sc12)N1CCNCC1,-3.549
CHEMBL1699806,CCN(CC)CCN(CC1=Cc2cc(C)ccc2NC1=O)C(=S)Nc1ccccc1,-3.528
CHEMBL1575714,CN(CC(=O)Nc1ccc(cc1)S(=O)(=O)N1CCCC1)Cc1ccc(Cl)cc1Cl,-3.518
CHEMBL3639496,CC1CCC(=CC1)c1ccc2OC(C)(C)C3(COC3)C3(COC(N)=N3)c2c1,-3.513
CHEMBL346400,COc1cc2C(=NCCc2cc1OCc1ccccc1)c1ccccc1O,-3.468
CHEMBL366326,O=C(Nc1cc(nn1-c1ccccc1)-c1ccccc1)c1ccsc1,-3.454
CHEMBL1416445,C1CCc2c(C1)sc1ncnc(N3CCOCC3)c21,-3.452
CHEMBL1093873,Cn1c(nc2cc(ccc12)C(F)(F)F)-c1ccc(NC(=O)CN2CCSCC2)cc1,-3.445
CHEMBL1189274,CNC1CN(CC1OC)c1ccc2C(=O)C(=CN(c3nccs3)c2n1)C(O)=O,-3.437
CHEMBL1502245,FC(F)(F)c1cccc(NS(=O)(=O)c2cccc(c2)N2CC(=O)C(C2=N)c2ccccc2)c1,-3.418
CHEMBL1242418,CC1C(CCC(C)=CCC(C)(C)C(CC1=O)C#N)N(C)C,-3.405
CHEMBL1612932,COc1nc(nc(C)c1Cl)N(CC(N)=O)S(=O)(=O)c1ccccc1,-3.4
CHEMBL1359191,CC(=O)c1ccc(cc1)S(=O)(=O)N1CCN(CC#N)CC1,-3.393
CHEMBL2374825,COC(=O)C1C2CC(C)(NC1=O)Oc1ccccc21,-3.384
CHEMBL2218682,Clc1cc(Cl)c(C(=O)N2CCn3c(Br)nnc3C2)c(Cl)c1,-3.383
CHEMBL182140,CC1CC2=CC(=O)CCC2C2C(C)CC3(C)C(O)CCC3C12,-3.352
CHEMBL2134583,ClC1C(=O)C2(Cl)C(Cl)=C(Cl)C2(Cl)C1=O,-3.35
CHEMBL1466276,CCOC(=O)NN1C(Nc2ccccc2C1=O)c1cccs1,-3.341
CHEMBL1984163,CC(CC(=O)Nc1cc(Cl)c(Cl)cc1Cl)=NNC(N)=O,-3.322
CHEMBL1863513,CC=C(C)C(=O)OC1C(C)=CC23C(C)CC4C(C(C=C(CO)C(O)C12O)C3=O)C4(C)C,-3.31
CHEMBL1404864,Cc1ccccc1N1C(=S)C(C#N)C(=O)NC11CCCCC1,-3.302
CHEMBL1902351,COC(=O)C1(C)NC(C2C1C(=O)N(C2=O)c1ccc(F)cc1)c1ccc(C)cc1,-3.285
CHEMBL1481671,COc1ccc2n(Cc3ccc(OC)c(OC)c3)c3nc4ccccc4nc3c2c1,-3.272
CHEMBL467635,CN(C)c1ccc(cc1)-c1cc(Nc2ccc(C)c(NS(C)(=O)=O)c2)ncn1,-3.271
CHEMBL2333855,CN(C)CCn1nc2-c3cnccc3C(=O)c3c(ccc1c23)N(C)C,-3.268
CHEMBL1366006,CCOc1ccc(cc1)-c1nnc(SCC(=O)Nc2cc(C)on2)o1,-3.257
CHEMBL3441718,O=C(N1CCCO1)c1cc(-c2ccn(CC3CC3)n2)n2ccccc12,-3.252
CHEMBL3643251,CCc1ncnc(-c2ccc(C(=O)N(C)OC)c(OC)c2)c1C#Cc1ccc(N)nc1,-3.23
CHEMBL1564770,OC(=O)C1CC=CCC1C(=O)Nc1cccc(c1)C(=O)N1CCCCC1,-3.228
CHEMBL3640638,CON(Cc1cc(C(=O)NOCCO)c(Nc2ccc(cc2F)C#C)c(F)c1F)C(=O)C(C)C,-3.193
CHEMBL1471329,COc1ccc(cc1)-n1nc2CS(=O)(=O)Cc2c1NC(=O)c1ccco1,-3.184
CHEMBL1588879,CSC1=NP(=S)(SC)N(C)c2nc3CCCn3c12,-3.127
CHEMBL2003192,CC(=O)OC1(C(C=C)c2ccccc2)C(OC(=O)C1=O)C1COC(C)(C)O1,-3.122
CHEMBL1806877,CCCN1CCc2cccc-3c2C1Cc1cccc(N)c-31,-3.111
CHEMBL2252010,CC1C2NC(NC1(C)Cc1ccccc21)=NC#N,-3.075
CHEMBL3209312,CCOC(=O)C1=C(C)NC(SCC#C)=C(C#N)C1c1cccs1,-3.074
CHEMBL325801,Fc1ccccc1C1=NC(CC(=O)OCc2ccncc2)C(=O)Nc2ccc(Cl)cc12,-3.061
CHEMBL1606235,CCOC(=O)Cc1csc(NC(=O)CN(C)S(=O)(=O)c2ccc3NC(=O)CCc3c2)n1,-3.048
CHEMBL1557144,CCNC(=S)N1CCN(CC1)S(=O)(=O)c1cccc(c1)C(F)(F)F,-3.044
CHEMBL477551,CCN(CC)c1nc(nc2cc(OC)c(OC)cc12)N1CCN(CC1)C(=O)c1ccco1,-3.016
CHEMBL3605543,CCn1c(nc2ccc(cc12)C(F)(F)F)C(C)NS(=O)(=O)c1ccncc1,-3.012
CHEMBL3460619,Cc1n[nH]c(n1)C1CN(CCO1)C(=O)c1ccc2CCCCc2c1,-2.981
CHEMBL1579045,COC(=O)c1cccc(NC(=S)N2CCN(C)CC2)c1,-2.977
CHEMBL1271942,Fc1ccc(cc1)S(=O)(=O)N1CCC2(CCN(Cc3ccc(Cl)cc3)C2=O)CC1,-2.976
CHEMBL475699,CC1=C(C=CC(=O)C=Cc2cc(cc(c2)C(F)(F)F)C(F)(F)F)C(C)(C)CCC1O,-2.969
CHEMBL1549212,CCOc1ccc(cc1OCC)C1C(C#N)C(=N)Oc2cc(O)ccc12,-2.923
CHEMBL3478248,CC1N(CCn2cccc12)C(=O)CCc1nc(no1)-c1ccccc1,-2.918
CHEMBL1081283,CN1CC2CC1CN2c1ccc(cc1)-c1ccnc2c(c(nn12)-c1ccncc1)-c1ccc(F)c(O)c1,-2.894
CHEMBL3142752,Cc1cccc(CNC(=O)C2CCCN2C(=O)C(N)C(c2ccccc2)c2ccccc2)c1,-2.887
CHEMBL3688268,Cc1c(nc2ccc(Cl)cn12)N(Cc1ccc(cc1)C(F)(F)F)S(=O)(=O)c1ccccc1,-2.875
CHEMBL2314282,C1Cc2c(nc(nc2-c2ccncc2)N2CCOCC2)N1c1ccncc1,-2.859
CHEMBL1453438,COC(=O)CCC(=O)NNC(=O)CCCOc1ccc(Cl)cc1Cl,-2.839
CHEMBL3650933,Cc1nn(C2CC2)c2C(=O)N(C(c12)c1ccc(Cl)cc1)c1cc(C)c2nnn(C)c2c1,-2.821
CHEMBL1451494,COc1cc(OC)cc(c1)C(=O)Nc1cccc(c1)N1CCCC1,-2.808
CHEMBL240045,CC(C(=O)N1c2ccccc2Sc2ccccc12)c1ccccc1,-2.808
CHEMBL425841,CC1(C)OC2COC3(CSc4ncnc5[nH]cnc45)OC(C)(C)OC3C2O1,-2.805
CHEMBL3134430,Cc1ccc2C(=O)C(Oc2c1)=CC1=COc2ccc(Cl)cc2C1=O,-2.8
CHEMBL1083954,OC(=O)c1ccc(CN(Cc2ccccn2)S(=O)(=O)c2ccc(Cl)cc2)cc1F,-2.769
CHEMBL3479666,COCCN(Cc1c(C)nn(C)c1C)C(=O)C1COc2ccccc2C1,-2.728
CHEMBL3410622,Clc1ccc(cc1)-c1ccc(NC(=O)Cn2cnc(n2)N(=O)=O)cc1,-2.693
CHEMBL123600,O=C1C2=C(N(CCC[N-][N+]#N)C(=O)c3cc(ccc23)N(=O)=O)c2ccccc12,-2.676
CHEMBL1603798,Cc1cc(C)cc(c1)-n1nnnc1SCC(=O)N1CCOCC1,-2.676
CHEMBL1903746,CC1CN(CC(C)O1)S(=O)(=O)c1ccc(cc1)C(=O)Nc1nncs1,-2.671
CHEMBL381966,O=C(CCN1CCCC1)Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,-2.657
CHEMBL3278847,CC(NC=O)C(=O)Oc1ccc(cc1)N(=O)=O,-2.612
CHEMBL190107,CC1CC(=O)C2=C1C1OC(=O)C(=C)C1CCC2C,-2.6
CHEMBL368246,CC(C)C(=O)N1CCn2cc(C3=C(C(=O)NC3=O)c3cnc4ccccn34)c3cccc(C1)c23,-2.52
CHEMBL1255101,CC(=O)OCc1ccc(NC(=O)N2CCC(CN3CCCC3=O)C2)cc1,-2.469
CHEMBL14213,COc1ccccc1N1CCN(CCN2C(=O)N(C)c3scc(c3C2=O)-c2ccccc2)CC1,-2.463
CHEMBL1452514,Cc1noc(C)c1S(=O)(=O)N(CC(=O)N1CCN(Cc2ccccc2)CC1)c1cc(C)cc(C)c1,-2.445
CHEMBL3682184,Cc1cccc(c1)-c1nccnc1C1CN(C1)C(=O)c1nc2ccccc2[nH]1,-2.443
CHEMBL2359561,CC1(CCN1C(=O)CCC1CCCC1)C(=O)Nc1cccc2cccnc12,-2.406
CHEMBL100756,COC(=O)C(c1ccc(Cl)cc1)c1c2ccccc2nc2ccccc12,-2.281
CHEMBL3126252,Brc1ccc(cc1)C1=CSC(=NNC(=O)CSc2ncccn2)N1c1ccccc1,-2.274
CHEMBL1405346,Cc1ccc2n(C)c3c(N(CC(=O)NCC4CCCO4)C(=O)N(C3=O)c3ccccc3)c2c1,-2.25
CHEMBL1586134,OC1(CN2CCN(CC2)c2ccccc2)CCN(CC1)S(=O)(=O)c1ccccc1,-2.245
CHEMBL148428,NS(=O)(=O)c1ccc(cc1CO)-n1nc(cc1-c1ccc(Cl)cc1)C(F)(F)F,-2.221
CHEMBL1537936,Cc1ccc(cc1)N1CC(CC1=O)C(=O)N1CCN(CC1)C(=O)c1ccco1,-2.209
CHEMBL472629,CC(C)NC(=O)C1CCN(CC1)S(=O)(=O)c1c(C)cc(C)cc1C,-2.185
CHEMBL1916121,Cc1nc(-c2ccccc2C)n2c1c(C)nc1c(OCC3CC3)cc(F)cc21,-2.17
CHEMBL1316665,Cc1cccc(NS(=O)(=O)c2coc(c2)C(N)=O)c1C,-2.115
CHEMBL1560618,CC1(C)CC(CC(C)(C)N1)NC(=O)COc1ccc(cc1)N(=O)=O,-2.111
CHEMBL2104641,CN1CCC(C)(CN2c3ccccc3Sc3ccccc23)C1,-1.996
CHEMBL2261449,O=C(Nc1c(cnn1-c1ccc(cc1N(=O)=O)N(=O)=O)C#N)C12CC3CC(CC(C3)C1)C2,-1.959
CHEMBL3686081,CC(C)c1cc(-c2nnc(NC(=O)c3cc(C)on3)n2-c2ccc3n(C)ccc3c2)c(O)cc1O,-1.84
CHEMBL1318187,COc1ccc(OC)c(NC(=O)CN2C(=O)N(Cc3ccccc3)C(=O)c3ccccc23)c1,-1.838
CHEMBL1642315,CN1c2n[nH]cc2C(=O)N(c2ccccc2)c2cc(Cl)ccc12,-1.815
CHEMBL1898143,Cc1ccc(cc1C)N(C(C(=O)NC(C)(C)C)c1cccnc1)C(=O)c1csnn1,-1.781
CHEMBL1602790,CCCN1c2nnc(SCc3c(oc4ccccc34)C(=O)OCC)n2-c2ccccc2C1=O,-1.778
CHEMBL1257241,CCC(=O)N1C(Oc2nc(SC)nnc2-c2ccccc12)c1ccc(C)s1,-1.772
CHEMBL1341932,CCC1=NN2C(S1)=NC(=O)C(=Cc1cccn1-c1c(C)cccc1C)C2=N,-1.759
CHEMBL2368432,COCOC1C(=O)OCC11C2(CC3OC(=O)C4(CC(Cl)C(Cl)C134)O2)C(C)(C)C,-1.751
CHEMBL1590035,CCc1ccc(CNC(=O)C2CCN(CC2)C(=O)c2ccc(s2)-n2c(C)cc3ccccc23)cc1,-1.673
CHEMBL1626154,CCC(C)c1ccc(cc1)S(=O)(=O)Nc1cccnc1,-1.641
CHEMBL1271361,CC(=O)OCC1OC(NS(=O)(=O)c2ccc(C)cc2)C=CC1OC(C)=O,-1.612
CHEMBL1162112,CSC1OC(CO)C(O)C(NC(=O)c2ccc(C)cc2)C1OP(O)(=O)OCc1ccccc1,-1.566
CHEMBL1341094,CC(=O)NC1C(OCc2ccccc2)OC(COC(C)=O)C(OC(C)=O)C1OC(C)=O,-1.452
CHEMBL3264641,CCCCn1cc(C(=O)Nc2ccc(C)c(c2)S(=O)(=O)N2CCOCC2)c(n1)-c1ccc(C)cc1,-1.434
CHEMBL1409544,COc1ccc(cc1)N(CC(=O)Nc1cccc(C)c1)S(=O)(=O)c1c(C)noc1C,-1.128
CHEMBL3471585,Cc1noc(C)c1C(=O)N1CC2CN(Cc3cccnc3)CCOC2C1,-1.107
CHEMBL80484,Cc1noc(NS(=O)(=O)c2cc(C)ccc2C)c1Br,-1.079
CHEMBL3687564,COc1ccccc1-c1cncc2cc(ccc12)S(=O)(=O)Nc1ccncn1,-0.982
CHEMBL1328855,CCOc1ccc(CNC(=O)Cn2ccc3cc(ccc23)S(=O)(=O)N2CCCCCC2)cc1,-0.837
CHEMBL250452,COC(=O)C1C(N(Cc2ccccn2)C(C(C(=O)OC)C1=O)c1ccccn1)c1ccccn1,0.011
CHEMBL1882177,CC1CC(C)CN(C1)S(=O)(=O)c1ccc(NC(=O)CCNC(=O)c2ccc(cc2)N(=O)=O)cc1,0.36
CHEMBL1405632,CC1CCCCC1NC(=O)C1CCN(CC1)S(=O)(=O)c1cccc2nsnc12,0.508
CHEMBL496993,CCN(CC)C(=O)CN(c1ccc(C)cc1)S(=O)(=O)c1ccc(CC)cc1,2.417
CHEMBL360260,COC(=O)C1=C(CCC1)c1ccc(CNc2nccc(C)c2NC(=O)CC#N)cc1,3.764
